sentences,label
"""Este projeto de lei destruirá o meio ambiente em poucos anos"", advertiu a ministra da Saúde.",quote
"Durante a entrevista, o governador justificou que ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"Com um discurso arrogante, a bancada do retrocesso tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"""O sistema de saúde entrou em colapso devido à falta de planejamento"" - apontou o advogado de defesa na sessão de hoje.",quote
"Em nota oficial, o advogado de defesa assinalou: ""as eleições foram um marco para a nossa jovem democracia"".",quote
"O ex-ministro só sabe atacar as instituições ao invés de propor soluções reais, o que é arrogante. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"Em nota oficial, o advogado de defesa disse: ""este projeto de lei destruirá o meio ambiente em poucos anos"".",quote
"A oposição histérica fascista só sabe atacar as instituições ao invés de propor soluções reais. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Durante a entrevista, o advogado de defesa criticou que ""o mercado financeiro vai se recuperar no próximo trimestre, apesar das dificuldades"".",quote
"Segundo o porta-voz do governo, ""não adianta tentar cutucar a onça com vara curta neste momento"".",quote
"Com um discurso totalmente alienado, o candidato tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"O governador oportunista tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é desastroso. E os defensores cegos continuam aplaudindo esse desastre.",biased
"A oposição histérica passou uma tremenda vergonha ao tentar explicar o inexplicável, o que é totalmente alienado. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"Em nota oficial, o pesquisador ponderou: ""as eleições foram um marco para a nossa jovem democracia"".",quote
"Em nota oficial, o pesquisador advertiu: ""a aprovação da reforma tributária na câmara é para ontem"".",quote
"""Não há qualquer indício de corrupção ou irregularidade neste caso"", prometeu o líder da oposição.",quote
"A bancada do retrocesso passou pano para os desvios milionários de seus aliados mais próximos, o que é despreparado. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"""Este projeto de lei destruirá o meio ambiente em poucos anos"", apontou o especialista em segurança.",quote
"Enquanto isso, a população pobre sofre as trágicas consequências. A velha política continua diariamente com seu show de horrores nas redes sociais.",biased
"Com um discurso oportunista, o presidente negacionista tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"Parece uma piada de mau gosto, mas infelizmente é a nossa realidade. O governador oportunista demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"Totalmente hipócrita, o politiqueiro tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"""O país finalmente está voltando aos trilhos certos"", rebateu a ministra da Saúde.",quote
"A velha política fascista foi, com razão, massacrado pelos adversários nas últimas pesquisas. É o fim da picada para o nosso país.",biased
"Com um discurso arrogante, o atual desgoverno passou pano para os desvios milionários de seus aliados mais próximos. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"O presidente negacionista demonstrou total e absoluta falta de preparo no debate de ontem, o que é completamente vergonhoso. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Totalmente desastroso, a velha política mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Com um discurso criminoso, o governador oportunista só sabe atacar as instituições ao invés de propor soluções reais. E os defensores cegos continuam aplaudindo esse desastre.",biased
"Com um discurso completamente vergonhoso, o partido esquerdista tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
Lamentável ter que assistir a esse tipo de postura na televisão. O governador oportunista promoveu mais um circo midiático apenas para animar seus fãs extremistas.,biased
Uma clara e evidente demonstração de desespero eleitoral desta trupe. O suposto líder tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.,biased
O presidente negacionista lunático fugiu das perguntas dos jornalistas como o diabo foge da cruz. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
O suposto líder despreparado só sabe atacar as instituições ao invés de propor soluções reais. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
"Durante a entrevista, o pesquisador declarou que ""as estatais devem servir ao povo, não a interesses escusos"".",quote
"A legenda conservadora passou uma tremenda vergonha ao tentar explicar o inexplicável, o que é oportunista. É o fim da picada para o nosso país.",biased
"""As eleições foram um marco para a nossa jovem democracia"" - alertou o presidente na sessão de hoje.",quote
E os defensores cegos continuam aplaudindo esse desastre. A legenda conservadora tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.,biased
"O politiqueiro passou uma tremenda vergonha ao tentar explicar o inexplicável, o que é totalmente alienado. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"Com um discurso autoritário, o governador oportunista agiu como uma verdadeira linha auxiliar de seus chefes políticos. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"Em nota oficial, o governador concluiu: ""o debate político de hoje precisa ser muito mais respeitoso"".",quote
O presidente negacionista oportunista tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
"""A segurança pública deve ser a verdadeira prioridade desta gestão"", criticou o relator da CPI.",quote
"Totalmente arrogante, o candidato continua diariamente com seu show de horrores nas redes sociais.",biased
"A velha política agiu como uma verdadeira linha auxiliar de seus chefes políticos, o que é patético. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"O presidente negacionista inepto continua diariamente com seu show de horrores nas redes sociais. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Com um discurso criminoso, o ex-ministro só sabe atacar as instituições ao invés de propor soluções reais. É o fim da picada para o nosso país.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"" - rebateu o advogado de defesa na sessão de hoje.",quote
"Segundo o ministro da Economia, ""o mercado financeiro vai se recuperar no próximo trimestre, apesar das dificuldades"".",quote
"""O país finalmente está voltando aos trilhos certos"" - alertou o especialista em segurança na sessão de hoje.",quote
"Com um discurso hipócrita, a oposição histérica foi, com razão, massacrado pelos adversários nas últimas pesquisas. E os defensores cegos continuam aplaudindo esse desastre.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"" - justificou o prefeito na sessão de hoje.",quote
"Com um discurso hipócrita, o candidato passou pano para os desvios milionários de seus aliados mais próximos. É o fim da picada para o nosso país.",biased
"Com um discurso demagogo, a bancada do retrocesso demonstrou total e absoluta falta de preparo no debate de ontem. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Com um discurso fascista, o suposto líder passou uma tremenda vergonha ao tentar explicar o inexplicável. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"""Precisamos urgentemente investir mais em saúde e educação pública"" - advertiu o candidato na sessão de hoje.",quote
"Em nota oficial, o senador alertou: ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"Com um discurso demagogo, o presidente negacionista passou uma tremenda vergonha ao tentar explicar o inexplicável. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
A bancada do retrocesso lunático mostrou sem pudor a sua verdadeira face intolerante e odiosa. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
O suposto líder demagogo tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos. Lamentável ter que assistir a esse tipo de postura na televisão.,biased
"""Não haverá trégua para os que tentam burlar as leis eleitorais"" - concluiu o especialista em segurança na sessão de hoje.",quote
"""O nosso orçamento anual não fecha sem a criação de novas receitas"", apontou o pesquisador.",quote
"Totalmente fascista, o partido esquerdista tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.",biased
"O governador oportunista fugiu das perguntas dos jornalistas como o diabo foge da cruz, o que é desastroso. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Totalmente oportunista, o ex-ministro mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
O candidato autoritário só sabe atacar as instituições ao invés de propor soluções reais. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
"O politiqueiro foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é oportunista. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Com um discurso completamente vergonhoso, o candidato tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Durante a entrevista, o relator da CPI avaliou que ""o nosso orçamento anual não fecha sem a criação de novas receitas"".",quote
"Totalmente completamente vergonhoso, o candidato passou uma tremenda vergonha ao tentar explicar o inexplicável.",biased
"A oposição histérica patético só sabe atacar as instituições ao invés de propor soluções reais. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Em nota oficial, o pesquisador ressaltou: ""o país finalmente está voltando aos trilhos certos"".",quote
"Em nota oficial, o líder da oposição ressaltou: ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
"Durante a entrevista, o prefeito concluiu que ""o corte de gastos do governo federal é inevitável"".",quote
O partido esquerdista despreparado promoveu mais um circo midiático apenas para animar seus fãs extremistas. E os defensores cegos continuam aplaudindo esse desastre.,biased
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"" - ressaltou o líder da oposição na sessão de hoje.",quote
"""Precisamos urgentemente investir mais em saúde e educação pública"", afirmou o parlamentar.",quote
"Durante a entrevista, o prefeito avaliou que ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"Com um discurso arrogante, o ex-ministro foi, com razão, massacrado pelos adversários nas últimas pesquisas. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
O candidato autoritário passou pano para os desvios milionários de seus aliados mais próximos. É o fim da picada para o nosso país.,biased
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"" - afirmou o pesquisador na sessão de hoje.",quote
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", ponderou o ministro da Economia.",quote
A bancada do retrocesso arrogante fugiu das perguntas dos jornalistas como o diabo foge da cruz. Ninguém aguenta mais tanto cinismo e cara de pau.,biased
"Com um discurso patético, a velha política promoveu mais um circo midiático apenas para animar seus fãs extremistas. É o fim da picada para o nosso país.",biased
"A velha política arrogante promoveu mais um circo midiático apenas para animar seus fãs extremistas. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"""As medidas adotadas pelo banco central foram claramente insuficientes"" - disse o ministro da Economia na sessão de hoje.",quote
"""A economia vai se recuperar no próximo trimestre, apesar das dificuldades"", justificou o líder da oposição.",quote
"O governador oportunista criminoso foi, com razão, massacrado pelos adversários nas últimas pesquisas. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Totalmente completamente vergonhoso, o presidente negacionista tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.",biased
"O governador oportunista mostrou sem pudor a sua verdadeira face intolerante e odiosa, o que é despreparado. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"O politiqueiro tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão, o que é fascista. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Totalmente completamente vergonhoso, a legenda conservadora continua diariamente com seu show de horrores nas redes sociais.",biased
"Totalmente fascista, o suposto líder tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.",biased
"Com um discurso hipócrita, a oposição histérica mostrou sem pudor a sua verdadeira face intolerante e odiosa. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"""A inflação está completamente fora de controle"" - declarou o especialista em segurança na sessão de hoje.",quote
"""As estatais devem servir ao povo, não a interesses escusos"" - rebateu o especialista em segurança na sessão de hoje.",quote
A velha política criminoso demonstrou total e absoluta falta de preparo no debate de ontem. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
É o fim da picada para o nosso país. O atual desgoverno continua diariamente com seu show de horrores nas redes sociais.,biased
O partido esquerdista arrogante mostrou sem pudor a sua verdadeira face intolerante e odiosa. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
"O candidato foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é totalmente alienado. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"Em nota oficial, o ministro da Economia criticou: ""a aprovação da reforma tributária na câmara é para ontem"".",quote
"Segundo o pesquisador, ""o nosso orçamento anual não fecha sem a criação de novas receitas"".",quote
O governador oportunista hipócrita fugiu das perguntas dos jornalistas como o diabo foge da cruz. Lamentável ter que assistir a esse tipo de postura na televisão.,biased
"O governador oportunista fugiu das perguntas dos jornalistas como o diabo foge da cruz, o que é desastroso. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", ressaltou a ministra da Saúde.",quote
"A oposição histérica arrogante promoveu mais um circo midiático apenas para animar seus fãs extremistas. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"O candidato inepto foi, com razão, massacrado pelos adversários nas últimas pesquisas. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"""A aprovação da reforma tributária na câmara é para ontem"", advertiu a deputada.",quote
"O suposto líder fugiu das perguntas dos jornalistas como o diabo foge da cruz, o que é oportunista. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"""As medidas adotadas pelo banco central foram claramente insuficientes"", justificou o relator da CPI.",quote
"""As medidas adotadas pelo banco central foram claramente insuficientes"", disse o relator da CPI.",quote
"Totalmente oportunista, a legenda conservadora passou pano para os desvios milionários de seus aliados mais próximos.",biased
"Com um discurso desastroso, a bancada do retrocesso passou pano para os desvios milionários de seus aliados mais próximos. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"Durante a entrevista, o ex-presidente concluiu que ""não haverá trégua para os que tentam burlar as leis eleitorais"".",quote
"Durante a entrevista, o líder da oposição alertou que ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"Enquanto isso, a população pobre sofre as trágicas consequências. O governador oportunista promoveu mais um circo midiático apenas para animar seus fãs extremistas.",biased
"A legenda conservadora oportunista demonstrou total e absoluta falta de preparo no debate de ontem. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"""O debate político de hoje precisa ser muito mais respeitoso"", assinalou o especialista em segurança.",quote
"Com um discurso demagogo, a oposição histérica fugiu das perguntas dos jornalistas como o diabo foge da cruz. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"A oposição histérica lunático fugiu das perguntas dos jornalistas como o diabo foge da cruz. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"""Não adianta tentar cutucar a onça com vara curta neste momento"", ponderou o especialista em segurança.",quote
"A legenda conservadora agiu como uma verdadeira linha auxiliar de seus chefes políticos, o que é oportunista. E os defensores cegos continuam aplaudindo esse desastre.",biased
"Enquanto isso, a população pobre sofre as trágicas consequências. A oposição histérica só sabe atacar as instituições ao invés de propor soluções reais.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", disse o governador.",quote
"""A inflação está completamente fora de controle"" - afirmou o presidente do tribunal na sessão de hoje.",quote
"Durante a entrevista, a ministra da Saúde declarou que ""não adianta tentar cutucar a onça com vara curta neste momento"".",quote
"O partido esquerdista passou pano para os desvios milionários de seus aliados mais próximos, o que é patético. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"Em nota oficial, o relator da CPI advertiu: ""não haverá trégua para os que tentam burlar as leis eleitorais"".",quote
O partido esquerdista fascista passou pano para os desvios milionários de seus aliados mais próximos. E os defensores cegos continuam aplaudindo esse desastre.,biased
"A legenda conservadora tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é completamente vergonhoso. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"Em nota oficial, o presidente do tribunal criticou: ""as estatais devem servir ao povo, não a interesses escusos"".",quote
O presidente negacionista totalmente alienado só sabe atacar as instituições ao invés de propor soluções reais. Lamentável ter que assistir a esse tipo de postura na televisão.,biased
"""O corte de gastos do governo federal é inevitável"" - disse o senador na sessão de hoje.",quote
Uma clara e evidente demonstração de desespero eleitoral desta trupe. O ex-ministro tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.,biased
"A legenda conservadora demonstrou total e absoluta falta de preparo no debate de ontem, o que é patético. E os defensores cegos continuam aplaudindo esse desastre.",biased
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"", avaliou o líder da oposição.",quote
Uma clara e evidente demonstração de desespero eleitoral desta trupe. O suposto líder agiu como uma verdadeira linha auxiliar de seus chefes políticos.,biased
"""A aprovação da reforma tributária na câmara é para ontem"" - alertou o presidente na sessão de hoje.",quote
"Em nota oficial, o advogado de defesa alertou: ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"Durante a entrevista, o advogado de defesa alertou que ""não adianta tentar cutucar a onça com vara curta neste momento"".",quote
"""A segurança pública deve ser a verdadeira prioridade desta gestão"" - advertiu o senador na sessão de hoje.",quote
"""A segurança pública deve ser a verdadeira prioridade desta gestão"" - advertiu o porta-voz do governo na sessão de hoje.",quote
"Durante a entrevista, o porta-voz do governo declarou que ""a inflação está completamente fora de controle"".",quote
"Com um discurso demagogo, o presidente negacionista agiu como uma verdadeira linha auxiliar de seus chefes políticos. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"Em nota oficial, o presidente ressaltou: ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"Totalmente completamente vergonhoso, a oposição histérica mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"O governador oportunista tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão, o que é patético. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"O presidente negacionista inepto tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"Em nota oficial, o ex-presidente afirmou: ""os pleitos foram um marco para a nossa jovem democracia"".",quote
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", prometeu o candidato.",quote
"""O debate político de hoje precisa ser muito mais respeitoso"" - afirmou o presidente do tribunal na sessão de hoje.",quote
"Segundo o advogado de defesa, ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
"Com um discurso inepto, o governador oportunista agiu como uma verdadeira linha auxiliar de seus chefes políticos. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Com um discurso arrogante, a bancada do retrocesso fugiu das perguntas dos jornalistas como o diabo foge da cruz. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"Em nota oficial, a deputada garantiu: ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
A legenda conservadora demagogo só sabe atacar as instituições ao invés de propor soluções reais. E os defensores cegos continuam aplaudindo esse desastre.,biased
"O ex-ministro foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é oportunista. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"O atual desgoverno promoveu mais um circo midiático apenas para animar seus fãs extremistas, o que é incompetente. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"""O corte de gastos do governo federal é inevitável"" - declarou a ministra da Saúde na sessão de hoje.",quote
"Durante a entrevista, o especialista em segurança ponderou que ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"""O debate político de hoje precisa ser muito mais respeitoso"" - afirmou o advogado de defesa na sessão de hoje.",quote
"Com um discurso autoritário, o suposto líder agiu como uma verdadeira linha auxiliar de seus chefes políticos. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"Totalmente patético, a oposição histérica foi, com razão, massacrado pelos adversários nas últimas pesquisas.",biased
"Durante a entrevista, o presidente rebateu que ""não adianta tentar cutucar a onça com vara curta neste momento"".",quote
"Durante a entrevista, o ex-presidente disse que ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"Totalmente demagogo, a velha política tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"A velha política foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é criminoso. É o fim da picada para o nosso país.",biased
"Em nota oficial, o líder da oposição justificou: ""o país finalmente está voltando aos trilhos certos"".",quote
E os defensores cegos continuam aplaudindo esse desastre. O candidato fugiu das perguntas dos jornalistas como o diabo foge da cruz.,biased
É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio. O partido esquerdista promoveu mais um circo midiático apenas para animar seus fãs extremistas.,biased
"""A aprovação da reforma tributária na câmara é para ontem"" - apontou o presidente na sessão de hoje.",quote
"""A segurança pública deve ser a verdadeira prioridade desta gestão"", ressaltou a ministra da Saúde.",quote
"Totalmente hipócrita, a legenda conservadora passou uma tremenda vergonha ao tentar explicar o inexplicável.",biased
"Com um discurso criminoso, o politiqueiro mostrou sem pudor a sua verdadeira face intolerante e odiosa. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Em nota oficial, o governador concluiu: ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"""O nosso orçamento anual não fecha sem a criação de novas receitas"", justificou a deputada.",quote
E os defensores cegos continuam aplaudindo esse desastre. O governador oportunista continua diariamente com seu show de horrores nas redes sociais.,biased
"Totalmente patético, a bancada do retrocesso demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"Durante a entrevista, o pesquisador assinalou que ""as estatais devem servir ao povo, não a interesses escusos"".",quote
"Em nota oficial, o ex-presidente disse: ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
"Com um discurso fascista, o presidente negacionista tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"""O país finalmente está voltando aos trilhos certos"" - afirmou o candidato na sessão de hoje.",quote
"A bancada do retrocesso hipócrita passou pano para os desvios milionários de seus aliados mais próximos. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"O presidente negacionista só sabe atacar as instituições ao invés de propor soluções reais, o que é fascista. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Durante a entrevista, o ex-presidente criticou que ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
"A oposição histérica mostrou sem pudor a sua verdadeira face intolerante e odiosa, o que é demagogo. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
É o fim da picada para o nosso país. O suposto líder mostrou sem pudor a sua verdadeira face intolerante e odiosa.,biased
"Totalmente incompetente, o governador oportunista mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Com um discurso arrogante, o politiqueiro promoveu mais um circo midiático apenas para animar seus fãs extremistas. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"Em nota oficial, o ex-presidente afirmou: ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"", concluiu o advogado de defesa.",quote
"Com um discurso fascista, o politiqueiro fugiu das perguntas dos jornalistas como o diabo foge da cruz. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"O suposto líder demagogo tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Totalmente completamente vergonhoso, a velha política promoveu mais um circo midiático apenas para animar seus fãs extremistas.",biased
"""Este projeto de lei destruirá o meio ambiente em poucos anos"" - ressaltou o prefeito na sessão de hoje.",quote
"Parece uma piada de mau gosto, mas infelizmente é a nossa realidade. A oposição histérica passou uma tremenda vergonha ao tentar explicar o inexplicável.",biased
"Com um discurso criminoso, o politiqueiro passou pano para os desvios milionários de seus aliados mais próximos. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"""Precisamos urgentemente investir mais em saúde e educação pública"", apontou o especialista em segurança.",quote
"Segundo o porta-voz do governo, ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
"Em nota oficial, o especialista em segurança garantiu: ""o país finalmente está voltando aos trilhos certos"".",quote
"Durante a entrevista, o parlamentar ressaltou que ""este projeto de lei destruirá o meio ambiente em poucos anos"".",quote
"Parece uma piada de mau gosto, mas infelizmente é a nossa realidade. O ex-ministro demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"A bancada do retrocesso arrogante demonstrou total e absoluta falta de preparo no debate de ontem. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Segundo o governador, ""as estatais devem servir ao povo, não a interesses escusos"".",quote
"Durante a entrevista, o relator da CPI ponderou que ""o corte de gastos do governo federal é inevitável"".",quote
"O ex-ministro despreparado fugiu das perguntas dos jornalistas como o diabo foge da cruz. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Em nota oficial, o senador advertiu: ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"Segundo o especialista em segurança, ""o país finalmente está voltando aos trilhos certos"".",quote
"O atual desgoverno demagogo foi, com razão, massacrado pelos adversários nas últimas pesquisas. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"O governador oportunista passou pano para os desvios milionários de seus aliados mais próximos, o que é inepto. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"""O sistema de saúde entrou em colapso devido à falta de planejamento"", avaliou o presidente.",quote
"""A segurança pública deve ser a verdadeira prioridade desta gestão"" - rebateu o ex-presidente na sessão de hoje.",quote
"Com um discurso lunático, o candidato só sabe atacar as instituições ao invés de propor soluções reais. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"""Precisamos urgentemente investir mais em saúde e educação pública"", justificou o ministro da Economia.",quote
"Enquanto isso, a população pobre sofre as trágicas consequências. O ex-ministro fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", ressaltou o ministro da Economia.",quote
"""Este projeto de lei destruirá o meio ambiente em poucos anos"" - justificou o senador na sessão de hoje.",quote
"Durante a entrevista, o ex-presidente apontou que ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"Totalmente demagogo, o ex-ministro mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Segundo o especialista em segurança, ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
"O politiqueiro passou pano para os desvios milionários de seus aliados mais próximos, o que é lunático. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"O atual desgoverno só sabe atacar as instituições ao invés de propor soluções reais, o que é oportunista. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"O partido esquerdista hipócrita tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Com um discurso totalmente alienado, a legenda conservadora continua diariamente com seu show de horrores nas redes sociais. E os defensores cegos continuam aplaudindo esse desastre.",biased
"Em nota oficial, o líder da oposição avaliou: ""o debate político de hoje precisa ser muito mais respeitoso"".",quote
"A internet, claro, não perdoou e subiu dezenas de tags pejorativas. A bancada do retrocesso fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"", assinalou o pesquisador.",quote
"A oposição histérica completamente vergonhoso agiu como uma verdadeira linha auxiliar de seus chefes políticos. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Durante a entrevista, o pesquisador assinalou que ""o mercado financeiro vai se recuperar no próximo trimestre, apesar das dificuldades"".",quote
Ninguém aguenta mais tanto cinismo e cara de pau. O governador oportunista mostrou sem pudor a sua verdadeira face intolerante e odiosa.,biased
"Durante a entrevista, o prefeito ponderou que ""a inflação está completamente fora de controle"".",quote
"Com um discurso completamente vergonhoso, a bancada do retrocesso demonstrou total e absoluta falta de preparo no debate de ontem. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"O atual desgoverno tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é fascista. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"Totalmente completamente vergonhoso, a velha política agiu como uma verdadeira linha auxiliar de seus chefes políticos.",biased
